id,timestamp,mean,sum,median,std,min,max,date,label
condition_5,2003-06-21,258.6,372384,70.5,402.5793811975382,0.0,4609.0,2003-06-21,1
condition_5,2003-06-22,161.25277777777777,232204,55.0,256.92619597835653,0.0,2407.0,2003-06-22,1
condition_5,2003-06-23,250.85347222222222,361229,46.0,442.715885377001,0.0,3280.0,2003-06-23,1
condition_5,2003-06-24,201.92083333333332,290766,39.0,321.5815903190129,0.0,2407.0,2003-06-24,1
condition_5,2003-06-25,203.21527777777777,292630,37.0,320.24527524943966,0.0,2062.0,2003-06-25,1
condition_5,2003-06-26,90.03055555555555,129644,0.0,253.36914299838415,0.0,2642.0,2003-06-26,1
condition_6,2003-08-20,184.70486111111111,265975,3.0,343.08432557992575,0.0,2020.0,2003-08-20,1
condition_6,2003-08-21,137.0076388888889,197291,0.0,315.8137166506867,0.0,3029.0,2003-08-21,1
condition_6,2003-08-22,190.29861111111111,274030,10.0,301.27977849841085,0.0,2218.0,2003-08-22,1
condition_6,2003-08-23,213.82083333333333,307902,29.0,385.6029454404024,0.0,4129.0,2003-08-23,1
condition_6,2003-08-24,202.6472222222222,291812,10.0,364.66752284244467,0.0,4003.0,2003-08-24,1
condition_6,2003-08-25,178.66458333333333,257277,10.0,314.3439344081587,0.0,2084.0,2003-08-25,1
condition_6,2003-08-26,183.25416666666666,263886,28.0,291.7051413486376,0.0,1898.0,2003-08-26,1
condition_6,2003-08-27,244.94305555555556,352718,46.0,357.25546881802376,0.0,2084.0,2003-08-27,1
condition_6,2003-08-28,229.26944444444445,330148,36.0,362.54477517492916,0.0,2513.0,2003-08-28,1
condition_6,2003-08-29,249.22152777777777,358879,100.0,316.4552476878621,0.0,1898.0,2003-08-29,1
condition_6,2003-08-30,150.9388888888889,217352,0.0,309.85898362081235,0.0,3124.0,2003-08-30,1
condition_6,2003-08-31,200.54722222222222,288788,19.0,337.11407635802993,0.0,1958.0,2003-08-31,1
condition_6,2003-09-01,236.5861111111111,340684,93.0,330.60466358986514,0.0,3124.0,2003-09-01,1
condition_6,2003-09-02,124.66388888888889,179516,0.0,294.6287346124988,0.0,2361.0,2003-09-02,1
condition_7,2004-05-05,257.3298611111111,370555,111.0,338.74753402934266,0.0,2269.0,2004-05-05,1
condition_7,2004-05-06,103.15416666666667,148542,0.0,194.13802962917242,0.0,1882.0,2004-05-06,1
condition_7,2004-05-07,377.1666666666667,543120,91.5,519.652949886004,0.0,3097.0,2004-05-07,1
condition_7,2004-05-08,451.3513888888889,649946,136.0,572.7586634752702,0.0,3097.0,2004-05-08,1
condition_7,2004-05-09,190.30972222222223,274046,57.0,335.90947134941587,0.0,4354.0,2004-05-09,1
condition_7,2004-05-10,402.9201388888889,580205,66.0,552.2220649749075,0.0,2735.0,2004-05-10,1
condition_7,2004-05-11,233.44583333333333,336162,42.0,427.93032771148694,0.0,4778.0,2004-05-11,1
condition_7,2004-05-12,401.7402777777778,578506,156.0,540.510855868728,0.0,4631.0,2004-05-12,1
condition_7,2004-05-13,478.8986111111111,689614,100.0,639.863809778368,0.0,2651.0,2004-05-13,1
condition_7,2004-05-14,450.3125,648450,194.0,528.8756147025149,0.0,2492.0,2004-05-14,1
condition_7,2004-05-15,349.2013888888889,502850,32.5,491.3839948918497,0.0,2269.0,2004-05-15,1
condition_7,2004-05-16,98.98055555555555,142532,3.0,233.44790547257298,0.0,2492.0,2004-05-16,1
condition_7,2004-05-18,52.87152777777778,76135,0.0,175.23987973649648,0.0,1767.0,2004-05-18,1
condition_8,2004-05-07,221.91041666666666,319551,27.0,393.7478702138588,0.0,4805.0,2004-05-07,1
condition_8,2004-05-08,282.74375,407151,55.0,506.90018072606557,0.0,5437.0,2004-05-08,1
condition_8,2004-05-09,194.0402777777778,279418,27.0,363.18806655970303,0.0,3116.0,2004-05-09,1
condition_8,2004-05-10,327.14722222222224,471092,64.0,534.4287077185287,0.0,3991.0,2004-05-10,1
condition_8,2004-05-11,80.7375,116262,61.0,192.6328080358021,0.0,2080.0,2004-05-11,1
condition_8,2004-05-12,322.9173611111111,465001,61.0,636.1740003314246,0.0,3869.0,2004-05-12,1
condition_8,2004-05-13,167.77013888888888,241589,40.0,313.3148277971569,0.0,4116.0,2004-05-13,1
condition_8,2004-05-14,181.8840277777778,261913,0.0,430.80896933099973,0.0,5437.0,2004-05-14,1
condition_8,2004-05-15,252.53194444444443,363646,0.0,496.2663115024868,0.0,3752.0,2004-05-15,1
condition_8,2004-05-16,149.3173611111111,215017,12.0,290.78915411595875,0.0,3418.0,2004-05-16,1
condition_9,2004-05-28,170.07222222222222,244904,53.0,272.61408535441944,0.0,2066.0,2004-05-28,1
condition_9,2004-05-29,178.37222222222223,256856,46.0,286.391263596521,0.0,2066.0,2004-05-29,1
condition_9,2004-05-30,187.0888888888889,269408,53.0,308.11025550903315,0.0,2735.0,2004-05-30,1
condition_9,2004-05-31,134.01388888888889,192980,15.0,257.11743303913755,0.0,2003.0,2004-05-31,1
condition_9,2004-06-01,190.21458333333334,273909,40.0,318.2934392620135,0.0,2269.0,2004-06-01,1
condition_9,2004-06-02,191.83819444444444,276247,42.0,325.28857055595046,0.0,2492.0,2004-06-02,1
condition_9,2004-06-03,181.15208333333334,260859,17.0,324.68610777942877,0.0,2003.0,2004-06-03,1
condition_9,2004-06-04,182.87222222222223,263336,40.0,289.37903910927776,0.0,2131.0,2004-06-04,1
condition_9,2004-06-05,128.27013888888888,184709,5.0,252.62191466550343,0.0,2003.0,2004-06-05,1
condition_9,2004-06-06,162.29583333333332,233706,22.0,291.61704158062565,0.0,2415.0,2004-06-06,1
condition_9,2004-06-07,224.50833333333333,323292,57.0,374.6809306483612,0.0,2821.0,2004-06-07,1
condition_9,2004-06-08,202.05625,290961,41.0,327.44261064919914,0.0,2131.0,2004-06-08,1
condition_9,2004-06-09,168.65625,242865,20.0,305.0146749608165,0.0,2199.0,2004-06-09,1
control_1,2003-03-19,185.56805555555556,267218,37.5,346.55578579632123,0.0,3097.0,2003-03-19,0
control_1,2003-03-20,225.98125,325413,53.0,384.37866118303606,0.0,2651.0,2003-03-20,0
control_1,2003-03-21,169.66319444444446,244315,18.0,304.3178950887277,0.0,2066.0,2003-03-21,0
control_1,2003-03-22,183.69097222222223,264515,106.0,277.0065509051426,0.0,2415.0,2003-03-22,0
control_1,2003-03-23,347.075,499788,347.0,236.84586799046266,0.0,1824.0,2003-03-23,0
control_1,2003-03-24,194.42361111111111,279970,20.0,356.42370760772667,0.0,2341.0,2003-03-24,0
control_1,2003-03-25,310.71527777777777,447430,93.0,450.9373923313119,0.0,2651.0,2003-03-25,0
control_1,2003-03-26,199.51875,287307,3.0,365.7618886699924,0.0,3195.0,2003-03-26,0
control_1,2003-03-27,183.13194444444446,263710,27.0,319.0615048405709,0.0,2199.0,2003-03-27,0
control_1,2003-03-28,218.87222222222223,315176,22.0,391.00217140891004,0.0,2415.0,2003-03-28,0
control_1,2003-03-29,276.36875,397971,106.0,387.81389151258986,0.0,4221.0,2003-03-29,0
control_1,2003-03-31,232.00277777777777,334084,37.0,435.2315000595893,0.0,6117.0,2003-03-31,0
control_1,2003-04-01,109.02291666666666,156993,0.0,285.3016815744482,0.0,2911.0,2003-04-01,0
control_1,2003-04-02,128.5013888888889,185042,0.0,578.8248044718458,0.0,5575.0,2003-04-02,0
control_10,2003-11-19,285.79791666666665,411549,38.0,429.42149636271677,0.0,2430.0,2003-11-19,0
control_10,2003-11-20,357.68055555555554,515060,143.0,483.9593774092181,0.0,2929.0,2003-11-20,0
control_10,2003-11-21,245.26944444444445,353188,3.0,388.9370642243016,0.0,2586.0,2003-11-21,0
control_10,2003-11-22,122.99444444444444,177112,3.0,293.5070180937684,0.0,1954.0,2003-11-22,0
control_10,2003-11-23,130.36944444444444,187732,3.0,258.7754847985029,0.0,2016.0,2003-11-23,0
control_10,2003-11-24,379.60625,546633,139.0,509.7812375679769,0.0,4245.0,2003-11-24,0
control_10,2003-11-25,363.7361111111111,523780,98.0,522.334171391602,0.0,3869.0,2003-11-25,0
control_10,2003-11-26,322.4847222222222,464378,134.0,425.98279259348794,0.0,3214.0,2003-11-26,0
control_10,2003-11-27,289.2861111111111,416572,83.5,418.7351715999401,0.0,2668.0,2003-11-27,0
control_10,2003-11-28,328.3645833333333,472845,139.0,426.78680646775825,0.0,2586.0,2003-11-28,0
control_10,2003-11-29,326.2548611111111,469807,125.0,476.22661597282206,0.0,3869.0,2003-11-29,0
control_10,2003-11-30,385.95625,555777,143.0,521.050109194591,0.0,3418.0,2003-11-30,0
control_10,2003-12-01,298.7,430128,34.0,416.83155983001876,0.0,2507.0,2003-12-01,0
control_10,2003-12-02,229.65625,330705,0.0,407.0078796140548,0.0,4245.0,2003-12-02,0
control_11,2003-11-26,187.78819444444446,270415,17.0,328.1976857273996,0.0,2752.0,2003-11-26,0
control_11,2003-11-27,163.85208333333333,235947,37.0,277.4342705792395,0.0,1894.0,2003-11-27,0
control_11,2003-11-28,241.35,347544,58.0,403.15923667719426,0.0,3752.0,2003-11-28,0
control_11,2003-11-29,181.7513888888889,261722,5.0,334.4645363231107,0.0,3418.0,2003-11-29,0
control_11,2003-11-30,166.81944444444446,240220,5.0,276.5090594199716,0.0,1474.0,2003-11-30,0
control_11,2003-12-01,161.00069444444443,231841,17.5,284.4635112420369,0.0,1780.0,2003-12-01,0
control_11,2003-12-02,225.52013888888888,324749,37.0,438.1808875483142,0.0,3869.0,2003-12-02,0
control_11,2003-12-03,189.47847222222222,272849,58.0,290.32575618861307,0.0,2080.0,2003-12-03,0
control_11,2003-12-04,302.24097222222224,435227,96.0,419.7221965718433,0.0,2430.0,2003-12-04,0
control_11,2003-12-05,282.75,407160,107.0,385.31467605457743,0.0,2214.0,2003-12-05,0
control_11,2003-12-06,146.8513888888889,211466,12.0,275.78238215162935,0.0,2356.0,2003-12-06,0
control_11,2003-12-07,104.77361111111111,150874,0.0,285.48222641068526,0.0,6752.0,2003-12-07,0
control_11,2003-12-08,194.33680555555554,279845,73.0,287.3687556121727,0.0,2016.0,2003-12-08,0
control_11,2003-12-09,104.79097222222222,150899,0.0,201.03609680515353,0.0,1384.0,2003-12-09,0
control_12,2003-11-26,161.20347222222222,232133,22.0,255.05942484715743,0.0,1398.0,2003-11-26,0
control_12,2003-11-27,212.30555555555554,305720,59.0,287.1526866167908,0.0,1398.0,2003-11-27,0
control_12,2003-11-28,177.25625,255249,16.0,265.369628856082,0.0,1535.0,2003-11-28,0
control_12,2003-11-29,197.67638888888888,284654,87.0,258.18866457783395,0.0,2094.0,2003-11-29,0
control_12,2003-11-30,149.98611111111111,215980,33.0,218.27539286757806,0.0,1089.0,2003-11-30,0
control_12,2003-12-01,141.6784722222222,204017,31.5,205.39072432919605,0.0,1159.0,2003-12-01,0
control_12,2003-12-02,121.83680555555556,175445,13.0,196.168090778506,0.0,1535.0,2003-12-02,0
control_12,2003-12-03,174.5090277777778,251293,61.0,234.54692752412438,0.0,1234.0,2003-12-03,0
control_12,2003-12-04,106.55833333333334,153444,19.0,164.5748942896145,0.0,1123.0,2003-12-04,0
control_12,2003-12-05,130.3625,187722,0.0,239.07976921801597,0.0,1442.0,2003-12-05,0
control_12,2003-12-06,163.90833333333333,236028,0.0,286.7338635008251,0.0,1583.0,2003-12-06,0
control_12,2003-12-08,142.48194444444445,205174,37.0,214.19453584842304,0.0,1313.0,2003-12-08,0
control_12,2003-12-09,120.40486111111112,173383,6.0,223.68197381703004,0.0,2682.0,2003-12-09,0
control_13,2003-11-26,263.68541666666664,379707,141.0,344.41397438206945,0.0,3180.0,2003-11-26,0
control_13,2003-11-27,197.04930555555555,283751,46.0,329.0212363051263,0.0,2725.0,2003-11-27,0
control_13,2003-11-28,205.36527777777778,295726,81.0,304.31444714425743,0.0,2127.0,2003-11-28,0
control_13,2003-11-29,157.5861111111111,226924,22.5,260.1490556357527,0.0,2194.0,2003-11-29,0
control_13,2003-11-30,131.5673611111111,189457,13.0,236.35025049183994,0.0,1712.0,2003-11-30,0
control_13,2003-12-01,274.89166666666665,395844,141.0,364.5643407038821,0.0,3083.0,2003-12-01,0
control_13,2003-12-02,134.60972222222222,193838,27.0,226.36157197605277,0.0,1880.0,2003-12-02,0
control_13,2003-12-03,165.0236111111111,237634,53.0,257.74439503874015,0.0,2000.0,2003-12-03,0
control_13,2003-12-04,176.21597222222223,253751,23.5,293.3697274174735,0.0,1766.0,2003-12-04,0
control_13,2003-12-05,294.34375,423855,146.0,378.3724581098831,0.0,2725.0,2003-12-05,0
control_13,2003-12-06,122.46041666666666,176343,6.0,230.2764084385468,0.0,1766.0,2003-12-06,0
control_13,2003-12-07,125.52222222222223,180752,18.0,231.82652881871385,0.0,1660.0,2003-12-07,0
control_13,2003-12-08,136.72569444444446,196885,31.0,207.6099717781573,0.0,1421.0,2003-12-08,0
control_14,2003-11-26,529.7333333333333,762816,256.0,676.3542138958113,0.0,4093.0,2003-11-26,0
control_14,2003-11-27,377.9215277777778,544207,141.0,530.9033957873498,0.0,3195.0,2003-11-27,0
control_14,2003-11-28,472.98819444444445,681103,264.0,574.0126179924338,0.0,3616.0,2003-11-28,0
control_14,2003-11-29,350.7993055555556,505151,39.0,657.302151854108,0.0,4221.0,2003-11-29,0
control_14,2003-11-30,245.08541666666667,352923,32.0,473.74539516465506,0.0,3296.0,2003-11-30,0
control_14,2003-12-01,434.9736111111111,626362,156.0,610.5435114946598,0.0,5931.0,2003-12-01,0
control_14,2003-12-02,289.10833333333335,416316,50.0,499.0792683755829,0.0,3506.0,2003-12-02,0
control_14,2003-12-03,386.4243055555556,556451,191.0,482.30308735028876,0.0,3296.0,2003-12-03,0
control_14,2003-12-04,290.44930555555555,418247,22.0,497.63727667630354,0.0,2911.0,2003-12-04,0
control_14,2003-12-05,350.6534722222222,504941,83.0,524.2129837346084,0.0,3506.0,2003-12-05,0
control_14,2003-12-06,451.775,650556,175.0,614.6760357932114,0.0,4093.0,2003-12-06,0
control_14,2003-12-07,364.12638888888887,524342,111.0,516.8346279610533,0.0,3296.0,2003-12-07,0
control_14,2003-12-08,433.90486111111113,624823,25.0,703.8855478453734,0.0,3729.0,2003-12-08,0
control_14,2003-12-09,94.08125,135477,5.0,279.472867617528,0.0,2911.0,2003-12-09,0
control_15,2003-11-26,333.5159722222222,480263,172.0,461.6196217815989,0.0,3009.0,2003-11-26,0
control_15,2003-11-27,337.22569444444446,485605,277.0,414.4176868984358,0.0,2918.0,2003-11-27,0
control_15,2003-11-28,350.9201388888889,505325,268.0,392.7202168712263,0.0,2741.0,2003-11-28,0
control_15,2003-11-29,234.98541666666668,338379,59.0,372.6161298041676,0.0,2741.0,2003-11-29,0
control_15,2003-11-30,264.075,380268,24.0,437.1062035112518,0.0,3736.0,2003-11-30,0
control_15,2003-12-01,258.0763888888889,371630,99.0,372.68594949942695,0.0,2576.0,2003-12-01,0
control_15,2003-12-02,306.20625,440937,79.0,436.14768184396735,0.0,2918.0,2003-12-02,0
control_15,2003-12-03,295.6659722222222,425759,143.0,394.13747132798994,0.0,2576.0,2003-12-03,0
control_15,2003-12-04,364.5423611111111,524941,250.0,426.22885288940944,0.0,2657.0,2003-12-04,0
control_15,2003-12-05,304.65069444444447,438697,129.0,407.78645444008157,0.0,2347.0,2003-12-05,0
control_15,2003-12-06,275.62638888888887,396902,37.5,449.59447173894654,0.0,3512.0,2003-12-06,0
control_15,2003-12-07,307.8576388888889,443315,44.0,542.8741196719277,0.0,4228.0,2003-12-07,0
control_15,2003-12-08,282.70972222222224,407102,116.0,406.593693158311,0.0,3853.0,2003-12-08,0
control_15,2003-12-09,167.83055555555555,241676,0.0,393.35749287804975,0.0,4935.0,2003-12-09,0
control_16,2003-12-03,243.32083333333333,350382,121.0,333.0749672754967,0.0,3648.0,2003-12-03,0
control_16,2003-12-04,272.36875,392211,182.0,318.14764339492035,0.0,1839.0,2003-12-04,0
control_16,2003-12-05,275.81875,397179,116.0,371.3995296551146,0.0,2759.0,2003-12-05,0
control_16,2003-12-06,331.68333333333334,477624,111.0,453.4975067221393,0.0,2593.0,2003-12-06,0
control_16,2003-12-07,247.59097222222223,356531,86.0,490.52469821312803,0.0,8000.0,2003-12-07,0
control_16,2003-12-08,240.62847222222223,346505,144.5,291.30101665123357,0.0,2084.0,2003-12-08,0
control_16,2003-12-09,240.0326388888889,345647,121.0,299.06042287389863,0.0,1839.0,2003-12-09,0
control_16,2003-12-10,251.22986111111112,361771,147.0,309.4408157090237,0.0,2150.0,2003-12-10,0
control_16,2003-12-11,284.8909722222222,410243,137.0,382.9892047847836,0.0,2593.0,2003-12-11,0
control_16,2003-12-12,171.73263888888889,247295,34.0,275.2149555571349,0.0,2288.0,2003-12-12,0
control_16,2003-12-13,232.8875,335358,147.0,271.9734736674427,0.0,1571.0,2003-12-13,0
control_16,2003-12-14,244.91875,352683,97.0,326.98669463269795,0.0,2513.0,2003-12-14,0
control_16,2003-12-15,237.31805555555556,341738,104.0,322.53959502942917,0.0,2935.0,2003-12-15,0
control_16,2003-12-16,83.25625,119889,3.0,217.71787541612719,0.0,2020.0,2003-12-16,0
control_17,2003-12-10,208.98263888888889,300935,82.0,291.1780206783805,0.0,2016.0,2003-12-10,0
control_17,2003-12-11,224.33333333333334,323040,120.0,302.4910936036308,0.0,2016.0,2003-12-11,0
control_17,2003-12-12,265.8798611111111,382867,111.0,343.833290462514,0.0,2080.0,2003-12-12,0
control_17,2003-12-13,311.8097222222222,449006,312.0,382.92475983066873,0.0,2929.0,2003-12-13,0
control_17,2003-12-14,236.88125,341109,120.0,317.34179403548603,0.0,1725.0,2003-12-14,0
control_17,2003-12-15,203.01458333333332,292341,55.0,314.89633258205384,0.0,1836.0,2003-12-15,0
control_17,2003-12-16,275.1513888888889,396218,76.0,441.36641154555326,0.0,4658.0,2003-12-16,0
control_17,2003-12-17,249.42916666666667,359178,125.0,326.49195133146105,0.0,2284.0,2003-12-17,0
control_17,2003-12-18,233.34444444444443,336016,120.0,301.6667541276363,0.0,2146.0,2003-12-18,0
control_17,2003-12-19,258.6076388888889,372395,100.0,352.1565738106992,0.0,2214.0,2003-12-19,0
control_17,2003-12-20,303.89722222222224,437612,88.0,415.1954777853155,0.0,2668.0,2003-12-20,0
control_17,2003-12-21,297.74791666666664,428757,52.0,419.9781551400298,0.0,1894.0,2003-12-21,0
control_17,2003-12-22,256.97291666666666,370041,132.0,305.7045746562763,0.0,1620.0,2003-12-22,0
control_18,2004-01-10,245.91597222222222,354119,92.5,379.0920839108031,0.0,2284.0,2004-01-10,0
control_18,2004-01-11,285.68888888888887,411392,136.5,393.9609927514962,0.0,3526.0,2004-01-11,0
control_18,2004-01-12,223.86458333333334,322365,96.0,326.69797698791865,0.0,2146.0,2004-01-12,0
control_18,2004-01-13,360.75347222222223,519485,184.0,460.78151237024406,0.0,3526.0,2004-01-13,0
control_18,2004-01-14,212.62291666666667,306177,55.0,333.6753989820918,0.0,1894.0,2004-01-14,0
control_18,2004-01-15,312.84583333333336,450498,132.0,454.60982956093903,0.0,4517.0,2004-01-15,0
control_18,2004-01-16,297.09791666666666,427821,125.0,432.54832521236756,0.0,4379.0,2004-01-16,0
control_18,2004-01-17,294.55694444444447,424162,118.0,399.0093216062373,0.0,2586.0,2004-01-17,0
control_18,2004-01-18,307.95625,443457,219.0,336.5352819539528,0.0,2146.0,2004-01-18,0
control_18,2004-01-19,377.5451388888889,543665,235.0,431.72502144185074,0.0,2507.0,2004-01-19,0
control_18,2004-01-20,313.7909722222222,451859,139.0,403.31292424043846,0.0,2146.0,2004-01-20,0
control_18,2004-01-21,320.64722222222224,461732,157.0,409.1452392689689,0.0,2507.0,2004-01-21,0
control_18,2004-01-22,370.71736111111113,533833,154.0,498.6012275676994,0.0,3637.0,2004-01-22,0
control_19,2004-01-10,217.67013888888889,313445,99.0,293.7891207560552,0.0,2741.0,2004-01-10,0
control_19,2004-01-11,226.3111111111111,325888,60.5,389.04036407541605,0.0,2576.0,2004-01-11,0
control_19,2004-01-12,211.1513888888889,304058,96.5,292.3495021524263,0.0,1886.0,2004-01-12,0
control_19,2004-01-13,239.99791666666667,345597,121.0,307.34912793853766,0.0,1665.0,2004-01-13,0
control_19,2004-01-14,189.74652777777777,273235,24.0,314.2153253137324,0.0,2138.0,2004-01-14,0
control_19,2004-01-15,193.25416666666666,278286,47.0,297.50464280631576,0.0,1829.0,2004-01-15,0
control_19,2004-01-16,352.625,507780,197.0,456.7120486843779,0.0,2918.0,2004-01-16,0
control_19,2004-01-17,185.0402777777778,266458,25.0,305.76373086616377,0.0,2072.0,2004-01-17,0
control_19,2004-01-18,202.02708333333334,290919,43.0,328.4021415953506,0.0,2828.0,2004-01-18,0
control_19,2004-01-19,215.90902777777777,310909,80.5,309.58062722840833,0.0,1773.0,2004-01-19,0
control_19,2004-01-20,221.2111111111111,318544,47.0,325.97770595953693,0.0,1946.0,2004-01-20,0
control_19,2004-01-21,212.79513888888889,306425,41.0,323.108643752849,0.0,1886.0,2004-01-21,0
control_19,2004-01-22,253.96180555555554,365705,91.0,357.0637386813479,0.0,2347.0,2004-01-22,0
control_19,2004-01-23,101.11458333333333,145605,0.0,202.7505786587449,0.0,1614.0,2004-01-23,0
control_2,2002-10-03,271.19305555555553,390518,136.0,360.03464655548123,0.0,2131.0,2002-10-03,0
control_2,2002-10-04,462.2340277777778,665617,283.0,534.6826509910064,0.0,3399.0,2002-10-04,0
control_2,2002-10-05,457.1701388888889,658325,156.0,591.5626961110212,0.0,3097.0,2002-10-05,0
control_2,2002-10-06,243.56041666666667,350727,22.0,415.2736739589408,0.0,2651.0,2002-10-06,0
control_2,2002-10-07,395.85069444444446,570025,231.0,471.8608092219284,0.0,2911.0,2002-10-07,0
control_2,2002-10-08,603.1618055555556,868553,278.0,727.8151170072932,0.0,3399.0,2002-10-08,0
control_2,2002-10-09,369.0215277777778,531391,86.0,548.21286396804,0.0,3399.0,2002-10-09,0
control_2,2002-10-10,498.93055555555554,718460,227.0,667.3830740407051,0.0,3847.0,2002-10-10,0
control_2,2002-10-11,413.6645833333333,595677,194.0,538.583488813333,0.0,2911.0,2002-10-11,0
control_2,2002-10-12,325.3854166666667,468555,57.0,500.7671481714868,0.0,3097.0,2002-10-12,0
control_2,2002-10-13,309.1666666666667,445200,80.0,436.945514801096,0.0,2492.0,2002-10-13,0
control_2,2002-10-14,368.18958333333336,530193,188.0,455.2056887511446,0.0,2821.0,2002-10-14,0
control_2,2002-10-15,302.10833333333335,435036,121.0,425.2038182734924,0.0,3097.0,2002-10-15,0
control_2,2002-10-16,343.8201388888889,495101,116.0,463.97715552062664,0.0,2570.0,2002-10-16,0
control_2,2002-10-17,362.81180555555557,522449,194.0,452.40893331808616,0.0,3002.0,2002-10-17,0
control_2,2002-10-18,490.24652777777777,705955,293.0,556.3901018495598,0.0,3847.0,2002-10-18,0
control_2,2002-10-19,575.0215277777778,828031,421.0,614.1174519955247,0.0,4927.0,2002-10-19,0
control_2,2002-10-20,577.0291666666667,830922,495.0,576.8230638243364,0.0,2821.0,2002-10-20,0
control_2,2002-10-21,626.2902777777778,901858,600.0,579.0531226726274,0.0,4093.0,2002-10-21,0
control_2,2002-10-22,506.14166666666665,728844,303.0,569.232236608122,0.0,3399.0,2002-10-22,0
control_20,2004-01-28,353.0833333333333,508440,154.0,454.301489042784,0.0,2507.0,2004-01-28,0
control_20,2004-01-29,368.88125,531189,227.0,451.71809972790106,0.0,3214.0,2004-01-29,0
control_20,2004-01-30,360.52569444444447,519157,111.0,490.68851447874005,0.0,3637.0,2004-01-30,0
control_20,2004-01-31,385.7611111111111,555496,235.0,453.4215055827891,0.0,3022.0,2004-01-31,0
control_20,2004-02-01,417.9715277777778,601879,338.0,451.7234065442059,0.0,2752.0,2004-02-01,0
control_20,2004-02-02,403.23333333333335,580656,204.0,505.2521051757954,0.0,3314.0,2004-02-02,0
control_20,2004-02-03,344.12152777777777,495535,197.0,403.46752052671025,0.0,2080.0,2004-02-03,0
control_20,2004-02-04,454.1763888888889,654014,219.0,771.5117400103168,0.0,8000.0,2004-02-04,0
control_20,2004-02-05,307.4166666666667,442680,120.0,404.69211008010006,0.0,2356.0,2004-02-05,0
control_20,2004-02-06,339.39930555555554,488735,154.0,483.44219589838855,0.0,4517.0,2004-02-06,0
control_20,2004-02-07,282.16041666666666,406311,67.0,391.39656219449887,0.0,2668.0,2004-02-07,0
control_20,2004-02-08,315.18958333333336,453873,88.0,431.5995309753204,0.0,2430.0,2004-02-08,0
control_20,2004-02-09,420.84375,606015,223.0,503.6720517163523,0.0,2668.0,2004-02-09,0
control_21,2004-01-28,278.4625,400986,51.0,437.9296369328069,0.0,3506.0,2004-01-28,0
control_21,2004-01-29,332.1166666666667,478248,181.0,413.4094887885753,0.0,2492.0,2004-01-29,0
control_21,2004-01-30,310.87083333333334,447654,311.0,319.41656548100843,0.0,2199.0,2004-01-30,0
control_21,2004-01-31,256.0138888888889,368660,42.0,396.2721509229443,0.0,2415.0,2004-01-31,0
control_21,2004-02-01,175.82847222222222,253193,35.0,280.9777783133993,0.0,1607.0,2004-02-01,0
control_21,2004-02-02,230.78402777777777,332329,38.0,362.59011468406163,0.0,3097.0,2004-02-02,0
control_21,2004-02-03,251.9375,362790,121.0,328.75826179912417,0.0,2066.0,2004-02-03,0
control_21,2004-02-04,254.96944444444443,367156,96.0,352.41825025129543,0.0,2415.0,2004-02-04,0
control_21,2004-02-05,193.8736111111111,279178,90.0,281.0430302438761,0.0,3097.0,2004-02-05,0
control_21,2004-02-06,248.8875,358398,80.0,343.4060658206121,0.0,2131.0,2004-02-06,0
control_21,2004-02-07,359.8826388888889,518231,143.5,455.0109233321917,0.0,3002.0,2004-02-07,0
control_21,2004-02-08,298.1673611111111,429361,264.0,341.9624176892311,0.0,2199.0,2004-02-08,0
control_21,2004-02-09,259.83194444444445,374158,70.0,360.0592138493348,0.0,2651.0,2004-02-09,0
control_21,2004-02-10,176.00347222222223,253445,0.0,325.09924392945265,0.0,2911.0,2004-02-10,0
control_22,2004-02-18,250.2409722222222,360347,99.0,364.28569321889955,0.0,2497.0,2004-02-18,0
control_22,2004-02-19,226.4423611111111,326077,77.0,324.12788553602076,3.0,2275.0,2004-02-19,0
control_22,2004-02-20,283.7291666666667,408570,99.0,403.7167767641835,3.0,3200.0,2004-02-20,0
control_22,2004-02-21,229.72291666666666,330801,77.0,378.5042638111828,3.0,6128.0,2004-02-21,0
control_22,2004-02-22,286.9486111111111,413206,88.0,467.1999720640082,3.0,4361.0,2004-02-22,0
control_22,2004-02-23,255.13888888888889,367400,103.0,363.7281306668146,3.0,2828.0,2004-02-23,0
control_22,2004-02-24,255.44930555555555,367847,103.0,363.8882774379786,3.0,2657.0,2004-02-24,0
control_22,2004-02-25,202.725,291924,82.0,310.0412592193918,3.0,4228.0,2004-02-25,0
control_22,2004-02-26,284.37847222222223,409505,140.5,378.67883856190423,3.0,2828.0,2004-02-26,0
control_22,2004-02-27,283.1673611111111,407761,125.0,389.3590094846053,3.0,2420.0,2004-02-27,0
control_22,2004-02-28,385.88194444444446,555670,103.0,554.5799767499022,3.0,2741.0,2004-02-28,0
control_22,2004-02-29,195.54444444444445,281584,15.5,342.1682723234576,3.0,2008.0,2004-02-29,0
control_22,2004-03-01,274.9263888888889,395894,154.0,358.2451206961325,4.0,2420.0,2004-03-01,0
control_22,2004-03-02,111.87569444444445,161101,7.0,241.87461466883892,4.0,2205.0,2004-03-02,0
control_23,2004-02-18,176.19444444444446,253720,90.0,222.89921678804154,0.0,1583.0,2004-02-18,0
control_23,2004-02-19,186.55902777777777,268645,120.0,231.7838953349644,0.0,1684.0,2004-02-19,0
control_23,2004-02-20,213.82430555555555,307907,87.0,310.50978119493175,0.0,2297.0,2004-02-20,0
